Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Précédent code unique d'identification du site de baignade;Evolution 2024 vs. 2023;Nom du site de baignade;Code INSEE de la commune;Nom de la commune;Date déclaration UE;Type d'eau;Longitude (ETRS 89);Latitude (ETRS 89)
2024;Bretagne;029;FRH0229109M029392;;Pas de changement;GWEN TREZ;29109;LANDUNVEZ;01/01/1992;Eau côtière;-4,76018630283;48,52620378549
2024;Bretagne;029;FRH0229109M029394;;Pas de changement;ROCHARD;29109;LANDUNVEZ;14/06/2008;Eau côtière;-4,76154356765;48,52022121187
2024;Bretagne;029;FRH0229112M029424;;Pas de changement;PORS AN EIS VINIS;29112;LANILDUT;15/06/2021;Eau côtière;-4,76528020126;48,47492294981
2024;Bretagne;029;FRH0229120M029606;;Pas de changement;LA CALE;29120;LANVEOC;14/06/2008;Eau côtière;-4,45783531229;48,29299058282
2024;Bretagne;029;FRH0229130M029494;;Pas de changement;PORSMILIN;29130;LOCMARIA-PLOUZANE;01/01/1991;Eau côtière;-4,67872982572;48,35534854759
2024;Bretagne;029;FRH0229130M029497;;Pas de changement;PORTEZ;29130;LOCMARIA-PLOUZANE;01/01/1991;Eau côtière;-4,67383297383;48,35413913997
2024;Bretagne;029;FRH0229130M029500;;Pas de changement;TREGANA;29130;LOCMARIA-PLOUZANE;01/01/1991;Eau côtière;-4,66711060832;48,35268649272
2024;Bretagne;029;FRH0229133M029006;;Pas de changement;FOND DE LA BAIE;29133;LOCQUIREC;01/01/1991;Eau côtière;-3,65416816751;48,68248834036
2024;Bretagne;029;FRH0229133M029009;;Pas de changement;PORT;29133;LOCQUIREC;01/01/1991;Eau côtière;-3,64720725506;48,69055001496
2024;Bretagne;029;FRH0229133M029012;;Pas de changement;PORS AR VILLEC;29133;LOCQUIREC;01/01/1991;Eau côtière;-3,64718219882;48,69399049873
2024;Bretagne;029;FRH0229133M029015;;Pas de changement;SABLES BLANCS;29133;LOCQUIREC;01/01/1991;Eau côtière;-3,662498328;48,69252913
2024;Bretagne;029;FRH0229133M029018;;Pas de changement;MOULIN DE LA RIVE;29133;LOCQUIREC;01/01/1991;Eau côtière;-3,67692625518;48,68711673175
2024;Bretagne;029;FRH0229133M029021;;Pas de changement;POUL RODOU;29133;LOCQUIREC;01/01/1991;Eau côtière;-3,70003209371;48,69027708965
2024;Bretagne;029;FRH0229135M029785;;Pas de changement;SABLES BLANCS;29135;LOCTUDY;01/01/1992;Eau côtière;-4,20043286867;47,79862426160
2024;Bretagne;029;FRH0229135M029787;;Pas de changement;POULLUEN;29135;LOCTUDY;01/01/1992;Eau côtière;-4,17910301884;47,80365990680
2024;Bretagne;029;FRH0229135M029789;;Pas de changement;LODONNEC;29135;LOCTUDY;01/01/1991;Eau côtière;-4,17473091326;47,81209820187
2024;Bretagne;029;FRH0229135M029791;;Pas de changement;EZER;29135;LOCTUDY;01/01/1991;Eau côtière;-4,16969419053;47,81354592436
2024;Bretagne;029;FRH0229135M029793;;Pas de changement;KERVILZIC;29135;LOCTUDY;01/01/1991;Eau côtière;-4,16273775591;47,82025324062
2024;Bretagne;029;FRH0229135M029795;;Pas de changement;LANGOZ;29135;LOCTUDY;01/01/1991;Eau côtière;-4,16188532516;47,82884561904
2024;Bretagne;029;FRH0229137M029559;;Pas de changement;YELENN;29137;LOGONNA-DAOULAS;01/01/1992;Eau côtière;-4,32561013830;48,32117123270
2024;Bretagne;029;FRH0229137M029561;;Pas de changement;POINTE DU BENDY;29137;LOGONNA-DAOULAS;01/01/1992;Eau côtière;-4,33573032107;48,31428077811
2024;Bretagne;029;FRH0229137M029565;;Pas de changement;PORSISQUIN;29137;LOGONNA-DAOULAS;01/01/1992;Eau côtière;-4,31460388873;48,31559179619
2024;Bretagne;029;FRH0229150M029929;;Changement mineur;KERFANY;29150;MOELAN-SUR-MER;01/01/1991;Eau côtière;-3,72037311332;47,80200099771
2024;Bretagne;029;FRH0229150M029930;;Pas de changement;TRENEZ;29150;MOELAN-SUR-MER;01/01/1991;Eau côtière;-3,70337355509;47,78809995375
2024;Bretagne;029;FRH0229153M029914;;Pas de changement;DOURVEIL;29153;NEVEZ;01/01/1992;Eau côtière;-3,81137927741;47,79380719014
2024;Bretagne;029;FRH0229153M029916;;Pas de changement;RAGUENES;29153;NEVEZ;01/01/1992;Eau côtière;-3,78967898206;47,79069738810
2024;Bretagne;029;FRH0229153M029920;;Pas de changement;ROSPICO;29153;NEVEZ;01/01/1992;Eau côtière;-3,76603737535;47,79178822601
2024;Bretagne;029;FRH0229153M029922;;Changement mineur;PORT MANECH;29153;NEVEZ;01/01/1991;Eau côtière;-3,74056848527;47,80446067007
2024;Bretagne;029;FRH0229155M029464;;Pas de changement;PORS ARLAN;29155;OUESSANT;01/01/1992;Eau côtière;-5,04809847470;48,45809730729
2024;Bretagne;029;FRH0229155M029466;;Pas de changement;LE PRAT;29155;OUESSANT;14/06/2008;Eau côtière;-5,09933469114;48,44521304245
2024;Bretagne;029;FRH0229155M029467;;Pas de changement;PORS CORS;29155;OUESSANT;01/01/1992;Eau côtière;-5,09316650531;48,45209251474
2024;Bretagne;029;FRH0229155M029468;;Pas de changement;YUSIN;29155;OUESSANT;01/01/1993;Eau côtière;-5,10687826513;48,47013651571
2024;Bretagne;029;FRH0229158M029767;;Pas de changement;PORS CARN;29158;PENMARCH;01/01/1991;Eau côtière;-4,35204804222;47,82913690619
2024;Bretagne;029;FRH0229158M029769;;Pas de changement;JOIE;29158;PENMARCH;01/01/1991;Eau côtière;-4,37229411813;47,81033455982
2024;Bretagne;029;FRH0229158M029771;;Pas de changement;STEIR;29158;PENMARCH;01/01/1991;Eau côtière;-4,31061164680;47,80052391622
2024;Bretagne;029;FRH0229165M029781;;Pas de changement;PETITE PLAGE;29165;PLOBANNALEC-LESCONIL;14/06/2008;Eau côtière;-4,22184300889;47,79331740743
2024;Bretagne;029;FRH0229165M029784;;Pas de changement;LES 4 VENTS;29165;PLOBANNALEC-LESCONIL;14/06/2008;Eau côtière;-4,21250898712;47,79934373467
2024;Bretagne;029;FRH0229166M029672;;Pas de changement;TY ANQUER;29166;PLOEVEN;01/01/1992;Eau côtière;-4,27270997618;48,14805034608
2024;Bretagne;029;FRH0229168M029720;;Pas de changement;BAIE DES TREPASSES;29168;PLOGOFF;01/01/1992;Eau côtière;-4,70807633791;48,04677697212
2024;Bretagne;029;FRH0229168M029722;;Pas de changement;LOC'H;29168;PLOGOFF;01/01/1992;Eau côtière;-4,63368603976;48,02832084177
2024;Bretagne;029;FRH0229171M029765;;Pas de changement;TORCHE;29171;PLOMEUR;01/01/1993;Eau côtière;-4,34708032349;47,83891311271
2024;Bretagne;029;FRH0229172M029665;;Pas de changement;LESTREVET;29172;PLOMODIERN;01/01/1992;Eau côtière;-4,29155150328;48,17589185675
2024;Bretagne;029;FRH0229172M029667;;Pas de changement;PORS AR VAG;29172;PLOMODIERN;01/01/1992;Eau côtière;-4,29230444291;48,16971840821
2024;Bretagne;029;FRH0229172M029669;;Pas de changement;KERVIJEN;29172;PLOMODIERN;01/01/1992;Eau côtière;-4,27540910932;48,15478739815
2024;Bretagne;029;FRH0229176M029675;;Pas de changement;SAINTE-ANNE-LA-PALUD;29176;PLONEVEZ-PORZAY;01/01/1991;Eau côtière;-4,27272329594;48,14237456679
2024;Bretagne;029;FRH0229176M029677;;Pas de changement;KERVEL;29176;PLONEVEZ-PORZAY;01/01/1991;Eau côtière;-4,28173885813;48,11606215318
2024;Bretagne;029;FRH0229177M029445;;Pas de changement;PORSMAN;29177;PLOUARZEL;14/06/2016;Eau côtière;-4,77916167057;48,44218150044
2024;Bretagne;029;FRH0229177M029447;;Pas de changement;PORS SEVIGNE;29177;PLOUARZEL;01/01/1992;Eau côtière;-4,78482060051;48,43052698141
2024;Bretagne;029;FRH0229177M029450;;Pas de changement;RUSCUMUNOC;29177;PLOUARZEL;01/01/1992;Eau côtière;-4,78875463435;48,42299950124
2024;Bretagne;029;FRH0229177M029453;;Pas de changement;CORSEN;29177;PLOUARZEL;01/01/1992;Eau côtière;-4,79256357967;48,41290347488
2024;Bretagne;029;FRH0229178M029358;;Pas de changement;TREOMPAN;29178;PLOUDALMEZEAU;01/01/1992;Eau côtière;-4,68088268664;48,56763201519
2024;Bretagne;029;FRH0229178M029364;;Pas de changement;PORS GUEN;29178;PLOUDALMEZEAU;01/01/1992;Eau côtière;-4,69963572485;48,57050134275
2024;Bretagne;029;FRH0229178M029367;;Pas de changement;PORS AR VILIN VRAS;29178;PLOUDALMEZEAU;01/01/1992;Eau côtière;-4,70128418948;48,56579377969
2024;Bretagne;029;FRH0229178M029370;;Pas de changement;KERDENIEL;29178;PLOUDALMEZEAU;01/01/1992;Eau côtière;-4,70343564445;48,56099021229
2024;Bretagne;029;FRH0229185M029196;;Pas de changement;POULFOEN;29185;PLOUESCAT;01/01/1992;Eau côtière;-4,16683230730;48,68827046626
2024;Bretagne;029;FRH0229185M029199;;Pas de changement;PORSMEUR;29185;PLOUESCAT;01/01/1992;Eau côtière;-4,22075499400;48,65949223557
2024;Bretagne;029;FRH0229188M029042;;Pas de changement;TREGASTEL;29188;PLOUGASNOU;01/01/1992;Eau côtière;-3,80843420594;48,71201020166
2024;Bretagne;029;FRH0229188M029045;;Pas de changement;PORT BLANC;29188;PLOUGASNOU;01/01/1992;Eau côtière;-3,83531316200;48,70902506470
2024;Bretagne;029;FRH0229188M029048;;Pas de changement;GUERZIT;29188;PLOUGASNOU;01/01/1992;Eau côtière;-3,84018982382;48,69764010659
2024;Bretagne;029;FRH0229188M029051;;Pas de changement;SAINT-SAMSON;29188;PLOUGASNOU;01/01/1992;Eau côtière;-3,85069615413;48,69082408173
2024;Bretagne;029;FRH0229189M029532;;Pas de changement;LARMOR;29189;PLOUGASTEL-DAOULAS;01/01/1992;Eau côtière;-4,44906735375;48,33182684095
2024;Bretagne;029;FRH0229189M029534;;Pas de changement;PORSMEUR;29189;PLOUGASTEL-DAOULAS;01/01/1992;Eau côtière;-4,44965088140;48,32600616683
2024;Bretagne;029;FRH0229189M029536;;Pas de changement;L'AUBERLAC'H (PORT);29189;PLOUGASTEL-DAOULAS;01/01/1991;Eau côtière;-4,41463093841;48,33673252714
2024;Bretagne;029;FRH0229189M029542;;Pas de changement;PORSGUEN;29189;PLOUGASTEL-DAOULAS;01/01/1992;Eau côtière;-4,34979702250;48,34383966742
2024;Bretagne;029;FRH0229190M029483;;Pas de changement;BERTHEAUME;29190;PLOUGONVELIN;01/01/1991;Eau côtière;-4,70060166984;48,33978599337
2024;Bretagne;029;FRH0229190M029490;;Pas de changement;TREZ HIR;29190;PLOUGONVELIN;01/01/1991;Eau côtière;-4,70361388382;48,34691186919
